timestamp,name,price_aud,price_raw,url
2026-06-20T21:59:48,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-20T21:59:48,The Perth Mint 1 Kilo Silver Cast Bar,3276.23,"AUD3,276.23",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T01:45:07,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T01:45:07,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T01:45:07,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T01:45:07,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T01:45:07,The Perth Mint 1 Kilo Silver Cast Bar,3276.23,"AUD3,276.23",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T06:42:56,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T06:42:56,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T06:42:56,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T06:42:56,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T06:42:56,The Perth Mint 1 Kilo Silver Cast Bar,3276.23,"AUD3,276.23",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T10:25:15,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T10:25:15,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T10:25:15,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T10:25:15,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T10:25:15,The Perth Mint 1 Kilo Silver Cast Bar,3276.23,"AUD3,276.23",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T12:23:49,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T12:23:49,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T12:23:49,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T12:23:49,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T12:23:49,The Perth Mint 1 Kilo Silver Cast Bar,3276.23,"AUD3,276.23",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T14:38:41,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T14:38:41,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T14:38:41,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T14:38:41,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T14:38:41,The Perth Mint 1 Kilo Silver Cast Bar,3276.23,"AUD3,276.23",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T20:09:46,The Perth Mint 10oz Gold Cast Bar,60545.06,"AUD60,545.06",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T20:09:46,The Perth Mint 5oz Gold Cast Bar,30295.51,"AUD30,295.51",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T20:09:46,The Perth Mint 1oz Gold Cast Bar,6075.10,"AUD6,075.10",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T20:09:46,The Perth Mint 100g Gold Cast Bar,19491.73,"AUD19,491.73",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-21T20:09:46,The Perth Mint 1 Kilo Silver Cast Bar,3276.23,"AUD3,276.23",https://www.perthmint.com/shop/bullion/cast-bars/
